feedback_id,booking_id,customer_id,feedback_date,overall_satisfaction,seat_comfort,cabin_crew_service,food_quality,in_flight_entertainment,punctuality_score,nps_score,would_recommend
FB00017223,BK00017224,CUST000960,2022-05-04,4.7,4.2,3.9,3.3,4.2,4.2,7,1
FB00017230,BK00017231,CUST000960,2023-01-20,3.5,3.6,2.8,2.6,4.2,4.5,6,0
FB00017234,BK00017235,CUST000960,2024-09-29,2.7,3.4,3.0,3.4,2.7,4.7,5,0
FB00017235,BK00017236,CUST000960,2023-07-02,3.4,2.6,2.8,2.3,2.2,2.4,4,0
FB00017238,BK00017239,CUST000960,2024-12-03,3.5,3.5,3.8,4.7,3.7,2.3,7,1
FB00017241,BK00017242,CUST000960,2023-09-01,4.7,3.6,3.3,3.9,3.1,5,8,1
FB00017242,BK00017243,CUST000960,2022-01-29,3.3,3.1,3.0,3.4,2.4,4.8,4,0
FB00017244,BK00017245,CUST000961,2023-03-30,4.9,3.0,4.8,3.9,3.7,4.9,9,1
FB00017245,BK00017246,CUST000961,2023-01-26,4.4,4.2,4.1,3.3,4.1,3.9,8,1
FB00017253,BK00017254,CUST000961,2024-05-09,5,5,4.6,4.0,4.3,4.4,8,1
FB00017256,BK00017257,CUST000961,2022-08-20,4.6,4.9,3.8,4.0,3.2,4.0,8,1
FB00017257,BK00017258,CUST000961,2022-12-13,5,4.9,3.9,4.5,4.1,4.2,10,1
FB00017265,BK00017266,CUST000961,2022-12-22,4.5,4.1,5,5,3.6,4.7,9,1
FB00017267,BK00017268,CUST000961,2024-08-30,3.6,5,4.6,4.0,3.7,4.7,8,1
FB00017268,BK00017269,CUST000961,2024-06-14,4.4,3.4,4.9,4.4,3.6,2.8,8,1
FB00017269,BK00017270,CUST000961,2022-08-11,4.9,4.6,4.3,5,4.8,4.8,9,1
FB00017271,BK00017272,CUST000961,2022-08-22,3.5,1.8,2.8,3.6,3.3,2.3,4,0
FB00017272,BK00017273,CUST000961,2023-09-12,3.9,4.6,5,4.5,4.2,4.7,10,1
FB00017276,BK00017277,CUST000962,2022-03-04,3.5,3.6,3.4,3.2,3.1,4.3,5,0
FB00017277,BK00017278,CUST000962,2023-03-04,3.4,2.9,2.1,3.0,3.6,4.7,5,0
FB00017279,BK00017280,CUST000962,2023-12-04,3.5,3.4,2.7,3.4,3.9,4.5,7,1
FB00017286,BK00017287,CUST000963,2022-07-14,2.5,3.2,2.1,2.8,2.7,2.8,5,0
FB00017289,BK00017290,CUST000963,2024-07-27,2.6,2.8,3.3,3.0,1.8,3.0,5,0
FB00017290,BK00017291,CUST000963,2022-05-11,3.0,3.0,3.0,3.0,2.8,4.9,6,0
FB00017299,BK00017300,CUST000965,2022-02-28,4.4,5,4.8,4.2,4.8,4.5,9,1
FB00017302,BK00017303,CUST000965,2024-10-26,3.6,3.8,4.0,2.5,3.6,4.3,6,0
FB00017303,BK00017304,CUST000965,2022-11-02,3.7,3.6,3.6,3.9,3.2,4.4,7,0
FB00017305,BK00017306,CUST000965,2024-09-27,3.3,2.6,4.2,3.9,3.9,4.6,6,1
FB00017318,BK00017319,CUST000965,2024-09-08,4.9,4.7,4.0,4.4,4.2,4.7,8,1
FB00017322,BK00017323,CUST000965,2022-04-26,4.6,3.6,3.9,4.3,4.4,4.3,8,1
FB00017324,BK00017325,CUST000965,2023-07-25,5,3.3,4.3,4.0,4.0,4.5,8,1
FB00017325,BK00017326,CUST000965,2022-10-04,4.3,3.7,4.5,4.4,3.9,4.4,8,1
FB00017330,BK00017331,CUST000965,2023-01-10,3.5,4.3,4.6,3.6,3.7,4.1,7,1
FB00017340,BK00017341,CUST000966,2022-06-02,2.9,3.7,2.9,2.5,2.7,4.5,8,0
FB00017341,BK00017342,CUST000966,2024-06-11,2.9,2.9,3.0,2.8,2.1,4.4,4,0
FB00017342,BK00017343,CUST000966,2023-09-18,1.8,2.7,2.6,2.1,2.9,2.3,5,0
FB00017351,BK00017352,CUST000967,2022-04-14,3.8,2.6,3.1,3.4,2.8,4.7,6,0
FB00017354,BK00017355,CUST000968,2023-03-01,3.6,2.9,3.8,2.2,3.0,4.7,8,0
FB00017359,BK00017360,CUST000969,2023-03-20,4.2,3.3,4.2,4.9,3.2,4.4,9,1
FB00017360,BK00017361,CUST000969,2024-05-06,4.6,4.2,5,4.1,4.6,4.5,9,1
FB00017365,BK00017366,CUST000969,2024-05-05,4.9,4.3,4.8,4.6,4.8,4.4,10,1
FB00017366,BK00017367,CUST000969,2024-01-16,4.1,2.9,3.4,3.4,3.4,4.0,8,1
FB00017368,BK00017369,CUST000969,2023-11-22,3.6,3.8,5,3.8,4.3,4.4,8,1
FB00017373,BK00017374,CUST000969,2023-12-14,4.8,5,3.6,4.1,5,4.7,8,1
FB00017376,BK00017377,CUST000969,2024-02-22,4.4,4.1,4.5,3.3,3.2,2.6,5,1
FB00017377,BK00017378,CUST000969,2024-11-02,4.5,3.6,4.4,3.9,4.0,4.8,8,1
FB00017378,BK00017379,CUST000969,2022-12-22,3.9,4.5,5,4.8,4.2,5,9,1
FB00017379,BK00017380,CUST000969,2024-05-26,3.3,2.1,2.5,2.8,2.8,2.4,5,0
FB00017388,BK00017389,CUST000969,2022-11-21,4.1,5,5,4.8,4.3,4.0,8,1
FB00017390,BK00017391,CUST000969,2024-01-05,4.1,3.1,3.9,3.6,3.1,4.5,6,1
FB00017392,BK00017393,CUST000969,2022-04-22,2.6,3.5,3.1,2.8,2.8,5,7,0
FB00017397,BK00017398,CUST000969,2024-08-16,3.4,3.9,3.9,4.3,3.8,4.8,8,1
FB00017400,BK00017401,CUST000970,2022-10-15,2.6,3.0,3.8,2.8,2.7,2.4,5,0
FB00017402,BK00017403,CUST000970,2022-07-10,3.2,3.4,2.7,2.1,3.2,4.6,8,0
FB00017404,BK00017405,CUST000970,2023-05-18,2.6,3.1,3.5,2.7,3.2,4.7,6,0
FB00017405,BK00017406,CUST000970,2022-10-05,2.8,3.4,2.9,2.7,3.6,4.2,4,0
FB00017406,BK00017407,CUST000971,2024-10-20,2.8,2.9,3.2,2.4,2.5,4.8,6,0
FB00017408,BK00017409,CUST000971,2024-01-29,2.5,3.1,3.9,2.8,3.0,4.2,7,0
FB00017409,BK00017410,CUST000972,2022-03-03,2.5,3.1,3.8,2.4,2.5,4.8,6,0
FB00017411,BK00017412,CUST000972,2022-07-16,3.5,3.8,3.0,2.9,2.8,2.2,6,0
FB00017419,BK00017420,CUST000972,2022-08-18,2.9,2.7,3.2,3.1,2.4,4.5,8,0
FB00017420,BK00017421,CUST000972,2023-11-05,3.6,4.7,3.6,3.5,3.5,4.9,8,1
FB00017425,BK00017426,CUST000972,2022-08-23,3.4,4.1,3.6,3.4,3.2,4.7,6,1
FB00017434,BK00017435,CUST000973,2024-04-24,4.1,4.2,4.7,3.9,3.7,4.0,10,1
FB00017435,BK00017436,CUST000973,2022-02-05,3.6,3.7,3.5,3.3,2.5,4.3,6,0
FB00017439,BK00017440,CUST000973,2022-08-05,4.0,4.2,4.2,4.0,3.0,4.5,9,1
FB00017440,BK00017441,CUST000973,2023-09-14,3.5,2.7,3.9,2.9,2.6,4.9,6,0
FB00017441,BK00017442,CUST000974,2024-01-26,4.2,2.9,3.9,3.1,4.2,2.4,7,1
FB00017442,BK00017443,CUST000974,2024-09-27,3.0,2.8,3.0,3.3,3.3,3.8,6,0
FB00017443,BK00017444,CUST000974,2024-04-11,4.2,3.9,4.3,4.1,3.8,4.7,8,1
FB00017448,BK00017449,CUST000974,2024-06-13,3.3,2.5,4.4,3.2,2.8,4.6,6,0
FB00017453,BK00017454,CUST000974,2023-06-22,3.6,3.2,3.1,3.6,3.4,4.7,5,0
FB00017457,BK00017458,CUST000974,2023-02-21,2.5,3.4,3.0,3.3,3.9,4.8,6,0
FB00017462,BK00017463,CUST000975,2022-06-15,4.5,4.4,3.5,3.6,4.2,4.6,7,1
FB00017468,BK00017469,CUST000976,2024-08-30,3.4,3.9,3.4,2.7,2.2,5,6,0
FB00017469,BK00017470,CUST000976,2024-03-12,2.1,3.6,3.4,3.3,2.5,4.1,5,0
FB00017474,BK00017475,CUST000977,2024-09-16,1.9,2.9,2.6,2.8,3.3,2.6,6,0
FB00017477,BK00017478,CUST000978,2024-01-26,3.2,2.5,2.7,2.8,2.9,4.9,6,0
FB00017479,BK00017480,CUST000978,2022-01-13,2.9,3.7,3.7,3.8,2.7,2.4,5,1
FB00017484,BK00017485,CUST000980,2023-07-20,2.4,2.0,2.6,2.6,2.2,2.4,5,0
FB00017488,BK00017489,CUST000980,2022-10-14,2.8,2.7,3.1,2.5,2.9,3.0,5,0
FB00017489,BK00017490,CUST000980,2022-04-22,3.0,2.2,3.7,3.0,3.1,4.3,5,0
FB00017493,BK00017494,CUST000981,2022-10-09,3.2,3.1,3.6,3.3,2.7,4.6,6,0
FB00017494,BK00017495,CUST000981,2022-04-06,2.3,4.4,3.1,4.5,2.7,4.3,6,0
FB00017498,BK00017499,CUST000981,2022-12-27,3.0,4.3,4.3,2.8,3.6,4.4,5,1
FB00017502,BK00017503,CUST000981,2023-06-01,2.9,3.7,4.1,3.0,3.7,4.6,7,1
FB00017503,BK00017504,CUST000981,2023-09-26,3.0,5,3.7,3.0,4.0,4.4,6,0
FB00017507,BK00017508,CUST000981,2023-09-24,2.5,3.7,3.6,2.8,3.1,4.2,6,0
FB00017509,BK00017510,CUST000981,2024-04-22,3.8,4.6,4.8,3.9,4.7,4.7,8,1
FB00017512,BK00017513,CUST000982,2023-03-06,4.0,4.1,4.6,4.5,3.0,4.6,9,1
FB00017513,BK00017514,CUST000982,2023-08-06,3.8,3.2,3.7,3.1,3.4,4.4,7,1
FB00017519,BK00017520,CUST000982,2022-02-05,3.7,2.9,3.2,3.8,3.2,3.9,5,0
FB00017521,BK00017522,CUST000982,2023-10-07,3.9,3.5,3.4,4.4,3.4,4.3,9,1
FB00017523,BK00017524,CUST000982,2023-05-26,4.1,4.5,4.2,4.0,4.3,4.6,9,1
FB00017530,BK00017531,CUST000982,2022-02-08,4.0,4.3,4.0,3.6,3.6,2.8,7,1
FB00017538,BK00017539,CUST000982,2024-08-29,4.1,2.6,4.2,4.1,2.7,4.0,6,1
FB00017544,BK00017545,CUST000982,2023-09-17,5,5,4.3,3.6,4.8,4.4,9,1
FB00017545,BK00017546,CUST000982,2023-12-17,3.2,5,4.3,4.3,4.5,4.6,8,1
FB00017549,BK00017550,CUST000983,2023-09-03,4.1,3.8,4.1,3.9,3.7,4.9,8,1
FB00017552,BK00017553,CUST000983,2023-05-05,2.7,4.1,2.7,3.8,3.4,4.8,8,1
FB00017554,BK00017555,CUST000983,2024-03-08,3.0,2.4,2.7,2.0,1.8,1.9,4,0
FB00017555,BK00017556,CUST000983,2022-06-22,3.7,3.4,4.5,2.2,3.6,4.9,7,0
FB00017557,BK00017558,CUST000983,2024-02-03,1.8,2.3,2.7,3.1,4.4,4.8,6,0
FB00017560,BK00017561,CUST000983,2022-08-31,3.0,4.5,4.5,2.7,3.1,5,5,1
FB00017561,BK00017562,CUST000983,2023-09-13,2.2,1.8,3.4,2.3,2.9,2.4,7,0
FB00017567,BK00017568,CUST000984,2024-06-12,5,3.8,4.3,3.6,4.4,4.7,9,1
FB00017576,BK00017577,CUST000984,2024-04-22,5,4.4,4.8,5,4.5,4.6,9,1
FB00017579,BK00017580,CUST000984,2022-12-08,4.1,4.4,3.3,3.6,4.1,4.6,7,1
FB00017583,BK00017584,CUST000984,2022-01-18,3.8,3.7,3.6,3.3,3.7,4.7,8,0
FB00017585,BK00017586,CUST000984,2022-10-14,3.4,4.6,3.3,2.9,3.4,3.9,7,1
FB00017592,BK00017593,CUST000985,2023-06-27,3.8,2.6,3.1,2.2,2.8,4.1,5,0
FB00017594,BK00017595,CUST000985,2024-11-02,2.7,2.0,2.4,2.7,1.6,2.5,5,0
FB00017595,BK00017596,CUST000986,2024-10-13,2.7,3.7,2.9,3.0,2.5,4.6,8,0
FB00017596,BK00017597,CUST000986,2024-03-15,2.9,2.2,3.5,3.1,3.3,5,5,0
FB00017605,BK00017606,CUST000987,2024-11-09,4.6,4.2,3.5,5,4.2,4.5,8,1
FB00017606,BK00017607,CUST000987,2024-03-13,3.2,3.1,3.5,3.6,2.9,4.3,5,0
FB00017610,BK00017611,CUST000987,2022-01-03,3.8,3.2,4.4,3.2,2.9,4.5,5,1
FB00017612,BK00017613,CUST000987,2023-07-19,2.1,2.9,3.6,3.8,2.9,4.6,6,0
FB00017614,BK00017615,CUST000987,2024-04-18,2.5,3.3,2.5,2.5,1.8,2.7,5,0
FB00017615,BK00017616,CUST000987,2023-12-09,4.1,4.3,4.1,3.4,4.4,5,8,1
FB00017626,BK00017627,CUST000988,2023-03-22,3.3,3.3,4.0,3.2,3.1,4.3,6,0
FB00017628,BK00017629,CUST000988,2022-06-17,3.9,2.8,3.2,3.0,2.9,4.4,7,0
FB00017636,BK00017637,CUST000989,2024-07-25,3.6,2.4,3.7,3.5,1.9,4.1,6,0
FB00017639,BK00017640,CUST000989,2024-06-21,4.2,3.4,4.4,3.8,4.0,4.1,8,1
FB00017640,BK00017641,CUST000989,2022-07-15,1.9,2.8,3.3,2.1,2.5,2.6,4,0
FB00017643,BK00017644,CUST000989,2024-03-28,3.0,2.5,2.4,4.0,2.7,4.1,6,0
FB00017646,BK00017647,CUST000989,2023-01-24,3.5,4.2,4.6,4.5,4.5,4.1,9,1
FB00017647,BK00017648,CUST000989,2022-01-11,3.3,2.6,3.7,2.1,2.4,4.3,8,0
FB00017654,BK00017655,CUST000990,2022-03-08,3.0,2.7,2.9,3.8,2.5,4.4,6,0
FB00017657,BK00017658,CUST000990,2022-10-06,2.7,3.4,2.4,3.2,2.5,2.5,4,0
FB00017659,BK00017660,CUST000990,2022-08-03,3.4,3.2,3.5,2.7,3.4,4.5,6,1
FB00017667,BK00017668,CUST000990,2023-09-01,2.8,3.2,2.4,3.5,3.6,2.4,6,0
FB00017670,BK00017671,CUST000990,2022-07-20,2.8,4.2,3.2,1.7,3.0,2.2,4,0
FB00017671,BK00017672,CUST000990,2024-05-17,3.5,2.8,3.9,3.8,2.8,4.6,5,0
FB00017675,BK00017676,CUST000990,2022-11-27,2.9,3.5,3.1,3.9,3.3,4.3,7,0
FB00017681,BK00017682,CUST000991,2024-08-22,4.4,4.0,4.0,3.2,3.3,4.6,7,1
FB00017690,BK00017691,CUST000991,2023-09-03,3.9,3.7,3.4,4.0,2.5,4.4,6,0
FB00017691,BK00017692,CUST000991,2024-07-19,3.8,4.5,3.7,4.0,3.3,4.7,8,1
FB00017694,BK00017695,CUST000991,2022-07-13,3.4,3.7,4.0,3.3,3.3,4.2,6,1
FB00017698,BK00017699,CUST000991,2022-12-16,4.5,4.4,4.5,4.2,3.3,5,9,1
FB00017700,BK00017701,CUST000991,2023-09-13,4.1,3.5,4.1,3.4,3.8,2.3,7,1
FB00017703,BK00017704,CUST000991,2022-11-25,3.9,4.5,4.5,4.5,3.6,4.5,9,1
FB00017711,BK00017712,CUST000992,2022-11-20,3.6,2.9,3.4,3.0,3.4,2.3,8,1
FB00017716,BK00017717,CUST000992,2022-01-07,3.2,2.9,2.9,3.0,3.4,4.2,6,0
FB00017718,BK00017719,CUST000992,2023-11-12,2.7,2.4,2.5,3.2,1.2,2.5,5,0
FB00017720,BK00017721,CUST000992,2023-09-05,2.9,3.1,2.4,3.4,2.7,4.0,6,0
FB00017721,BK00017722,CUST000993,2022-06-06,3.6,2.7,2.6,3.2,2.5,4.4,7,0
FB00017722,BK00017723,CUST000993,2024-05-05,3.1,2.5,3.6,3.1,3.1,4.1,6,0
FB00017724,BK00017725,CUST000993,2024-05-14,2.8,2.8,2.6,2.2,2.7,2.0,6,0
FB00017726,BK00017727,CUST000994,2023-09-04,2.9,1.8,3.1,2.2,2.2,2.2,5,0
FB00017729,BK00017730,CUST000994,2023-07-31,4.3,2.9,3.9,2.7,3.8,4.2,7,0
FB00017730,BK00017731,CUST000994,2024-09-28,3.0,2.7,2.9,3.5,2.7,2.4,4,0
FB00017732,BK00017733,CUST000994,2022-04-17,3.6,2.5,3.8,2.5,2.0,2.3,4,0
FB00017734,BK00017735,CUST000994,2022-04-25,3.1,3.3,3.3,2.4,2.5,4.7,7,0
FB00017735,BK00017736,CUST000994,2024-10-15,3.3,2.3,3.6,3.6,2.7,4.0,5,0
FB00017745,BK00017746,CUST000995,2024-01-16,2.8,3.9,3.8,2.4,3.3,4.6,4,0
FB00017747,BK00017748,CUST000996,2024-02-29,3.8,3.4,3.1,2.9,3.0,4.6,6,0
FB00017760,BK00017761,CUST000997,2024-07-23,2.8,3.4,2.3,2.9,2.5,4.4,8,0
FB00017761,BK00017762,CUST000997,2024-09-19,2.6,3.7,3.4,2.9,3.3,4.5,6,0
FB00017764,BK00017765,CUST000997,2022-12-30,3.3,2.8,3.7,3.0,3.2,4.5,6,0
FB00017766,BK00017767,CUST000997,2023-07-30,2.8,2.9,4.2,2.6,2.7,5,6,0
FB00017767,BK00017768,CUST000998,2024-12-01,3.6,3.2,4.1,2.3,3.4,4.9,6,0
FB00017769,BK00017770,CUST000998,2022-02-23,2.9,3.1,2.9,3.0,2.0,2.8,5,0
FB00017770,BK00017771,CUST000998,2024-03-30,5,3.9,4.1,4.0,3.9,4.2,7,1
FB00017775,BK00017776,CUST000998,2023-03-07,4.0,3.8,3.5,3.0,3.1,4.1,7,1
FB00017776,BK00017777,CUST000999,2023-09-27,3.4,3.9,2.9,3.6,3.2,4.5,8,1
FB00017780,BK00017781,CUST000999,2024-11-21,2.9,3.0,2.9,2.8,2.2,2.8,5,0
FB00017789,BK00017790,CUST000999,2023-01-22,2.5,2.7,3.8,3.1,3.0,4.7,6,0
FB00017794,BK00017795,CUST001000,2024-07-05,3.6,2.7,3.1,2.1,2.9,4.8,6,0
FB00017799,BK00017800,CUST001000,2024-06-26,4.8,4.0,4.0,5,4.0,4.1,10,1
FB00017802,BK00017803,CUST001000,2023-12-06,3.7,3.5,3.9,3.7,3.2,4.0,6,1
FB00017805,BK00017806,CUST001001,2024-10-25,4.9,4.2,4.3,5,4.2,4.7,9,1
FB00017806,BK00017807,CUST001001,2024-08-15,3.2,3.2,4.0,3.2,2.8,4.3,5,0
FB00017812,BK00017813,CUST001001,2022-12-17,3.6,4.6,4.3,3.5,4.4,4.5,8,1
FB00017819,BK00017820,CUST001002,2022-02-18,3.8,4.4,4.1,3.0,3.9,4.8,8,1
FB00017820,BK00017821,CUST001002,2022-09-20,4.2,4.6,4.3,4.1,4.1,4.4,8,1
FB00017823,BK00017824,CUST001002,2024-11-28,5,4.9,4.6,3.4,4.3,4.3,8,1
FB00017828,BK00017829,CUST001002,2023-07-22,5,3.9,4.0,3.9,3.1,4.6,8,1
FB00017832,BK00017833,CUST001002,2024-09-08,3.6,3.6,2.3,3.9,3.4,4.0,5,0
FB00017833,BK00017834,CUST001002,2024-02-18,3.8,4.5,4.3,3.8,3.1,4.1,7,1
FB00017834,BK00017835,CUST001002,2022-05-11,4.0,3.8,4.6,4.1,4.1,4.7,9,1
FB00017837,BK00017838,CUST001002,2023-03-15,3.9,4.4,4.0,3.8,5,4.4,8,1
FB00017838,BK00017839,CUST001002,2024-04-18,4.0,3.9,4.0,3.3,3.3,4.2,8,1
FB00017840,BK00017841,CUST001002,2022-04-25,4.3,4.3,5,5,3.7,3.9,8,1
FB00017842,BK00017843,CUST001002,2022-06-14,4.9,4.1,4.6,3.8,4.3,4.5,8,1
FB00017843,BK00017844,CUST001002,2023-03-28,4.1,4.4,3.6,4.6,3.9,4.5,8,1
FB00017846,BK00017847,CUST001002,2024-09-07,3.8,4.5,4.3,3.7,3.3,4.2,7,1
FB00017848,BK00017849,CUST001002,2024-06-09,3.3,2.7,2.5,3.1,4.0,4.3,7,0
FB00017854,BK00017855,CUST001003,2022-05-29,5,4.3,4.4,4.7,4.3,4.4,9,1
FB00017856,BK00017857,CUST001003,2023-05-06,2.8,2.7,2.6,3.3,2.3,4.7,6,0
FB00017859,BK00017860,CUST001003,2023-05-29,3.0,4.3,4.0,3.1,2.8,4.2,8,0
FB00017861,BK00017862,CUST001003,2023-03-05,4.5,4.9,2.7,2.2,2.6,4.3,7,0
FB00017863,BK00017864,CUST001003,2022-03-09,3.6,1.5,3.1,2.6,2.9,3.1,5,0
FB00017873,BK00017874,CUST001003,2022-09-12,3.7,3.9,3.7,3.7,3.4,3.3,9,1
FB00017874,BK00017875,CUST001003,2022-08-22,3.1,3.3,4.5,3.3,2.6,4.5,8,1
FB00017876,BK00017877,CUST001003,2024-08-23,3.3,2.7,3.6,4.4,3.9,2.6,6,1
FB00017881,BK00017882,CUST001004,2024-10-26,3.4,2.8,2.5,3.1,3.0,4.7,5,0
FB00017883,BK00017884,CUST001004,2023-06-06,2.9,2.5,2.6,3.2,2.1,2.5,5,0
FB00017886,BK00017887,CUST001005,2023-11-14,3.6,5,4.1,3.4,4.1,4.3,6,1
FB00017887,BK00017888,CUST001005,2024-01-19,4.2,3.9,3.1,2.8,4.2,4.4,8,1
FB00017888,BK00017889,CUST001005,2023-03-03,3.0,2.7,3.1,3.1,2.8,4.8,7,0
FB00017892,BK00017893,CUST001005,2022-04-06,2.9,3.0,3.3,2.5,3.3,4.6,5,0
FB00017893,BK00017894,CUST001005,2022-04-25,3.2,4.2,4.1,3.2,3.2,4.6,6,0
FB00017894,BK00017895,CUST001005,2024-02-10,3.0,2.3,4.1,1.3,1.7,3.2,5,0
FB00017898,BK00017899,CUST001005,2022-11-20,4.5,4.1,4.1,5,3.4,4.7,7,1
FB00017900,BK00017901,CUST001005,2022-03-06,4.3,5,4.5,3.9,4.7,3.9,9,1
FB00017901,BK00017902,CUST001006,2024-03-07,2.8,3.4,2.8,2.7,3.6,4.6,5,0
FB00017903,BK00017904,CUST001006,2022-05-23,3.9,3.3,2.9,3.0,2.6,4.8,5,0
FB00017912,BK00017913,CUST001007,2022-12-26,2.9,2.0,2.4,2.9,2.1,2.7,7,0
FB00017913,BK00017914,CUST001007,2024-07-24,2.2,2.5,3.7,2.6,3.2,4.6,5,0
FB00017921,BK00017922,CUST001007,2023-06-13,2.8,2.2,3.1,2.5,2.6,2.6,5,0
FB00017924,BK00017925,CUST001008,2023-11-24,3.5,3.9,3.5,3.4,2.9,4.3,6,0
FB00017925,BK00017926,CUST001008,2023-10-15,3.4,2.4,2.7,3.4,3.8,4.5,7,0
FB00017928,BK00017929,CUST001008,2022-09-18,2.9,3.8,3.2,4.2,3.1,3.8,6,1
FB00017937,BK00017938,CUST001010,2024-04-30,4.1,4.4,4.2,4.0,4.4,4.5,7,1
FB00017938,BK00017939,CUST001010,2024-02-17,3.7,3.5,4.1,3.2,3.4,2.7,6,1
FB00017940,BK00017941,CUST001010,2023-09-12,4.1,3.9,3.6,3.9,4.2,4.5,8,1
FB00017941,BK00017942,CUST001010,2022-12-17,4.5,4.1,3.7,3.9,4.6,4.4,9,1
FB00017943,BK00017944,CUST001010,2024-08-22,2.9,3.1,3.8,2.5,2.6,2.5,8,0
FB00017945,BK00017946,CUST001010,2024-09-05,4.7,5,4.2,5,4.2,4.0,8,1
FB00017949,BK00017950,CUST001010,2023-07-14,4.1,4.6,4.3,3.6,3.7,4.2,10,1
FB00017951,BK00017952,CUST001010,2024-02-02,5,4.2,4.8,3.8,4.1,4.1,8,1
FB00017955,BK00017956,CUST001010,2023-08-03,5,4.6,4.8,3.7,3.3,4.3,8,1
FB00017960,BK00017961,CUST001010,2023-06-09,4.0,4.1,4.5,4.8,3.9,4.0,8,1
FB00017961,BK00017962,CUST001010,2022-01-12,3.8,3.1,3.3,3.0,3.7,4.5,8,0
FB00017966,BK00017967,CUST001010,2022-10-14,5,4.3,4.8,4.5,4.5,4.7,8,1
FB00017967,BK00017968,CUST001010,2024-09-13,4.1,3.6,4.0,4.2,4.8,4.1,7,1
FB00017977,BK00017978,CUST001010,2024-04-13,4.9,4.7,4.2,4.3,3.7,5,8,1
FB00017982,BK00017983,CUST001010,2022-12-04,4.5,4.8,5,4.3,3.4,4.4,8,1
FB00017983,BK00017984,CUST001010,2023-02-17,5,4.3,5,5,4.8,4.3,10,1
FB00017985,BK00017986,CUST001010,2023-04-09,4.1,4.2,4.7,4.2,3.9,4.6,9,1
FB00017986,BK00017987,CUST001010,2024-09-17,4.4,3.9,3.5,4.1,4.5,4.3,9,1
FB00017988,BK00017989,CUST001010,2023-02-16,5,4.9,4.1,4.3,3.7,4.7,10,1
FB00017993,BK00017994,CUST001010,2022-04-23,4.7,4.4,3.5,3.8,4.1,4.7,9,1
FB00017997,BK00017998,CUST001010,2023-08-17,4.2,4.1,4.7,4.0,4.5,4.6,9,1
FB00018003,BK00018004,CUST001011,2023-11-22,3.3,2.5,3.1,2.2,1.7,4.5,6,0
FB00018005,BK00018006,CUST001012,2023-12-31,2.7,3.6,4.0,3.3,3.7,4.8,6,0
FB00018016,BK00018017,CUST001012,2022-06-17,4.0,3.7,3.5,2.6,3.3,4.3,6,0
FB00018017,BK00018018,CUST001012,2024-01-14,2.9,2.5,1.9,3.0,3.5,2.2,6,0
FB00018021,BK00018022,CUST001012,2023-09-22,4.0,3.5,4.2,3.6,3.0,2.3,8,1
FB00018026,BK00018027,CUST001012,2023-06-27,2.9,3.0,4.0,3.2,2.8,4.4,6,0
FB00018034,BK00018035,CUST001012,2023-05-31,4.7,4.5,4.4,4.9,4.0,4.4,7,1
FB00018036,BK00018037,CUST001012,2022-03-21,3.7,3.9,3.7,3.5,3.9,2.6,8,1
FB00018038,BK00018039,CUST001012,2024-10-23,4.6,3.2,3.7,3.4,3.1,4.3,9,1
FB00018041,BK00018042,CUST001012,2024-06-08,4.3,4.4,4.2,4.2,4.4,4.4,8,1
FB00018044,BK00018045,CUST001013,2022-08-05,3.4,3.8,3.2,3.0,3.7,4.4,6,0
FB00018051,BK00018052,CUST001013,2024-05-27,2.7,3.5,2.5,3.1,2.6,4.7,7,0
FB00018056,BK00018057,CUST001013,2022-07-18,3.9,5,4.6,4.3,3.4,5,7,1
FB00018061,BK00018062,CUST001013,2024-03-17,3.6,3.3,3.8,2.9,2.5,4.2,6,0
FB00018065,BK00018066,CUST001014,2024-11-25,3.4,3.4,4.0,3.1,3.8,4.7,6,1
FB00018072,BK00018073,CUST001014,2024-07-18,3.1,3.9,3.7,2.9,3.4,4.7,4,1
FB00018073,BK00018074,CUST001014,2024-04-10,3.9,3.8,3.6,2.8,3.6,4.7,8,1
FB00018074,BK00018075,CUST001015,2022-08-06,4.3,3.0,2.1,2.8,3.7,4.3,6,0
FB00018077,BK00018078,CUST001016,2022-02-14,3.5,3.5,4.1,3.2,2.9,5,7,0
FB00018078,BK00018079,CUST001016,2023-02-08,3.9,3.7,2.9,3.3,3.3,4.4,7,1
FB00018084,BK00018085,CUST001016,2022-10-29,3.2,3.2,2.8,3.1,3.2,4.2,4,0
FB00018088,BK00018089,CUST001017,2023-02-27,4.4,3.8,4.6,4.0,3.6,4.5,8,1
FB00018089,BK00018090,CUST001017,2022-04-19,2.3,2.8,2.4,3.9,3.2,4.2,7,0
FB00018090,BK00018091,CUST001017,2023-03-15,3.7,2.9,2.6,2.7,3.2,4.2,7,0
FB00018091,BK00018092,CUST001017,2023-07-30,3.8,3.1,3.6,2.7,2.5,4.5,5,0
FB00018093,BK00018094,CUST001017,2024-10-05,3.3,3.0,3.9,3.6,4.0,4.3,5,0
FB00018096,BK00018097,CUST001017,2024-06-12,3.3,4.5,4.4,3.6,4.5,4.5,9,1
FB00018097,BK00018098,CUST001017,2023-04-19,2.9,3.0,3.8,2.9,2.5,5,8,0
FB00018101,BK00018102,CUST001017,2023-04-13,3.3,3.2,2.7,3.0,2.0,4.3,6,0
