booking_id,customer_id,booking_date,flight_date,origin_airport,destination_airport,airline,cabin_class,base_fare_inr,ancillary_spend_inr,total_spend_inr,miles_earned,travel_purpose,booking_lead_days,flight_on_time
BK00018625,CUST001052,2023-07-19,2023-11-11,DEL,NRT,Lufthansa,Business,138672.28,4258.03,142930.31,13471,Leisure,115,0
BK00018626,CUST001052,2023-07-29,2023-11-28,LHR,DXB,Lufthansa,Economy,12593.03,189.27,12782.300000000001,1341,Business,122,1
BK00018627,CUST001052,2022-01-15,2022-06-22,SYD,SIN,Etihad,Economy,25372.71,764.81,26137.52,2605,Leisure,158,1
BK00018628,CUST001052,2023-10-01,2024-01-31,CDG,DEL,Lufthansa,Business,115415.79,905.94,116321.73,12008,Leisure,122,1
BK00018629,CUST001052,2023-04-02,2023-05-19,BLR,DXB,Emirates,Business,112324.94,8138.59,120463.53,13254,Family Visit,47,1
BK00018630,CUST001052,2023-08-27,2023-12-05,BOM,LHR,IndiGo,Premium Economy,70023.96,4013.67,74037.63,7858,Business,100,1
BK00018631,CUST001052,2022-04-20,2022-10-12,BOM,LHR,Etihad,Economy,11744.63,1389.53,13134.16,1344,Leisure,175,1
BK00018632,CUST001052,2024-06-23,2024-10-16,DXB,HYD,Vistara,Economy,10940.19,1617.59,12557.78,1045,Business,115,0
BK00018633,CUST001053,2022-11-21,2022-12-28,DXB,BLR,AirIndia,Business,105151.49,12249.51,117401.0,9842,Leisure,37,1
BK00018634,CUST001053,2022-04-20,2022-07-16,LHR,DEL,IndiGo,First,247034.17,24298.69,271332.86,28435,Business,87,1
BK00018635,CUST001053,2022-01-01,2022-02-15,JFK,LHR,IndiGo,Business,91555.91,4561.75,96117.66,8415,Leisure,134,1
BK00018636,CUST001053,2023-10-31,2024-02-02,BLR,DEL,Lufthansa,Premium Economy,35367.97,4276.36,39644.33,3801,Education,94,1
BK00018637,CUST001053,2023-12-11,2024-06-03,DEL,LHR,Vistara,Economy,22737.1,188.66,22925.76,1976,Leisure,175,0
BK00018638,CUST001053,2024-05-21,2024-07-08,BLR,DXB,Emirates,Business,96188.05,6602.88,102790.93000000001,11469,Leisure,48,1
BK00018639,CUST001053,2023-10-23,2024-04-14,BLR,DXB,Etihad,Business,96797.44,2743.6,99541.04000000001,10258,Leisure,174,1
BK00018640,CUST001053,2023-11-11,2024-03-14,BOM,JFK,IndiGo,Business,162346.95,4777.13,167124.08000000002,18839,Family Visit,124,1
BK00018641,CUST001053,2023-11-25,2023-12-15,LHR,JFK,IndiGo,Premium Economy,63559.03,3051.98,66611.01,5667,Family Visit,20,1
BK00018642,CUST001053,2022-06-08,2022-10-21,DEL,SIN,Etihad,Economy,34347.56,3918.19,38265.75,3514,Business,135,0
BK00018643,CUST001053,2023-11-07,2023-12-14,DXB,DEL,IndiGo,Economy,34214.77,697.81,34912.579999999994,3121,Leisure,37,1
BK00018644,CUST001053,2023-10-13,2023-11-12,LHR,JFK,AirIndia,Premium Economy,62274.18,8563.5,70837.68,6490,Business,30,1
BK00018645,CUST001053,2023-12-03,2024-02-11,CDG,DEL,Vistara,Economy,33804.07,3461.87,37265.94,3847,Family Visit,70,1
BK00018646,CUST001053,2022-04-16,2022-04-29,HYD,DXB,Emirates,Economy,26603.5,390.28,26993.78,2143,Business,13,1
BK00018647,CUST001053,2023-01-10,2023-02-20,DEL,JFK,SingaporeAir,Business,144649.46,2096.97,146746.43,12284,Leisure,41,0
BK00018648,CUST001053,2022-01-09,2022-03-06,HYD,DXB,SingaporeAir,Business,138644.59,10254.87,148899.46,11987,Leisure,56,1
BK00018649,CUST001053,2023-03-06,2023-03-17,DXB,HYD,Emirates,Business,121600.17,6953.71,128553.88,14036,Business,11,1
BK00018650,CUST001053,2022-01-01,2022-03-06,BLR,DXB,SingaporeAir,Business,110663.11,7757.59,118420.7,12853,Family Visit,173,1
BK00018651,CUST001053,2022-01-01,2022-04-19,DEL,DXB,Etihad,Business,102298.45,10157.14,112455.59,8453,Leisure,127,0
BK00018652,CUST001053,2022-01-01,2022-03-06,SIN,SYD,Vistara,First,443197.95,20166.15,463364.10000000003,38072,Leisure,72,1
BK00018653,CUST001053,2024-09-28,2024-11-25,DEL,LHR,Etihad,Economy,15757.79,1257.65,17015.440000000002,1670,Family Visit,58,1
BK00018654,CUST001053,2023-06-24,2023-07-16,SYD,SIN,Emirates,Business,75029.45,10737.11,85766.56,8986,Family Visit,22,1
BK00018655,CUST001053,2024-10-07,2024-12-13,BOM,DEL,Etihad,Economy,31166.97,3981.26,35148.23,3651,Education,67,1
BK00018656,CUST001053,2023-01-31,2023-04-10,JFK,BOM,SingaporeAir,Business,83023.26,3613.83,86637.09,8919,Leisure,69,1
BK00018657,CUST001053,2023-02-16,2023-05-26,SIN,MAA,SingaporeAir,Economy,22716.23,2858.78,25575.01,1924,Leisure,99,1
BK00018658,CUST001053,2023-12-28,2024-01-28,SIN,SYD,Etihad,Business,116164.35,2015.86,118180.21,12826,Leisure,31,0
BK00018659,CUST001054,2022-01-06,2022-04-23,LHR,JFK,Emirates,Economy,17893.33,1634.62,19527.95,1797,Medical,107,1
BK00018660,CUST001054,2024-02-16,2024-03-13,DXB,BOM,IndiGo,Economy,25188.41,186.67,25375.079999999998,2169,Leisure,26,1
BK00018661,CUST001054,2023-09-28,2023-11-28,BLR,DXB,SingaporeAir,Economy,28256.08,2116.61,30372.690000000002,2276,Leisure,61,1
BK00018662,CUST001054,2023-07-26,2023-09-03,LHR,DXB,Etihad,Economy,20276.75,1000.88,21277.63,1974,Leisure,39,1
BK00018663,CUST001054,2023-02-05,2023-07-10,JFK,LHR,AirIndia,Economy,19121.38,2746.55,21867.93,2156,Education,155,0
BK00018664,CUST001054,2023-05-17,2023-08-10,BLR,DEL,Vistara,Economy,13388.98,262.14,13651.119999999999,1457,Family Visit,85,0
BK00018665,CUST001054,2024-06-07,2024-06-09,JFK,DEL,SingaporeAir,Economy,17801.28,214.32,18015.6,1643,Business,2,1
BK00018666,CUST001054,2022-09-27,2023-03-20,DEL,BOM,Etihad,Economy,10680.23,772.69,11452.92,955,Family Visit,174,1
BK00018667,CUST001054,2024-08-07,2024-10-31,DEL,BLR,Vistara,Business,76620.05,8169.69,84789.74,7869,Leisure,85,1
BK00018668,CUST001054,2024-05-05,2024-10-28,BOM,JFK,Emirates,Economy,9012.59,248.91,9261.5,743,Leisure,176,1
BK00018669,CUST001055,2022-05-29,2022-10-18,DXB,DEL,AirIndia,Premium Economy,66824.87,3566.94,70391.81,6456,Business,142,1
BK00018670,CUST001055,2022-01-01,2022-04-07,SIN,SYD,SingaporeAir,Economy,8508.99,316.89,8825.88,716,Leisure,156,1
BK00018671,CUST001055,2024-03-06,2024-05-23,DEL,DXB,Lufthansa,Economy,27552.57,501.32,28053.89,3002,Education,78,1
BK00018672,CUST001055,2024-05-15,2024-09-11,BOM,DEL,Emirates,Economy,22686.97,1413.77,24100.74,1877,Family Visit,119,0
BK00018673,CUST001055,2024-05-06,2024-05-14,BKK,CCU,Lufthansa,Economy,22022.98,2865.21,24888.19,2322,Leisure,8,1
BK00018674,CUST001055,2022-03-01,2022-07-22,SIN,SYD,Etihad,Business,182492.49,26767.87,209260.36,17938,Business,143,1
BK00018675,CUST001055,2024-02-13,2024-04-13,NRT,DEL,Vistara,Economy,33986.35,4542.74,38529.09,3807,Medical,60,1
BK00018676,CUST001055,2022-02-13,2022-05-29,DEL,CDG,AirIndia,Economy,21075.4,2333.12,23408.52,1812,Business,105,1
BK00018677,CUST001055,2024-01-09,2024-06-09,JFK,LHR,AirIndia,Economy,28217.91,3042.44,31260.35,2815,Leisure,152,0
BK00018678,CUST001056,2023-07-07,2023-11-21,DXB,BLR,AirIndia,Economy,9337.72,727.29,10065.009999999998,915,Leisure,137,1
BK00018679,CUST001056,2024-04-27,2024-05-28,BOM,JFK,SingaporeAir,Premium Economy,37382.01,5388.88,42770.89,3776,Medical,31,1
BK00018680,CUST001056,2023-01-01,2023-05-21,BLR,SIN,Lufthansa,Economy,24102.51,2775.16,26877.67,2092,Leisure,140,1
BK00018681,CUST001056,2023-07-08,2023-12-14,HYD,DXB,IndiGo,Economy,24743.47,335.34,25078.81,2606,Leisure,159,0
BK00018682,CUST001056,2024-10-25,2024-11-19,CCU,BKK,Vistara,Economy,33646.89,618.53,34265.42,3220,Leisure,25,1
BK00018683,CUST001056,2023-08-28,2023-12-13,BOM,DEL,AirIndia,Premium Economy,71670.93,1874.62,73545.54999999999,6531,Business,107,1
BK00018684,CUST001056,2024-04-16,2024-09-13,DXB,DEL,Vistara,Economy,27053.01,1823.85,28876.859999999997,2322,Family Visit,150,1
BK00018685,CUST001056,2023-11-20,2024-02-14,SYD,SIN,Etihad,Premium Economy,36423.89,235.67,36659.56,3134,Education,86,1
BK00018686,CUST001056,2022-03-06,2022-08-29,BOM,DEL,AirIndia,Economy,25376.43,3528.54,28904.97,2520,Medical,176,1
BK00018687,CUST001056,2023-03-26,2023-08-18,JFK,LHR,IndiGo,Business,191485.54,4864.09,196349.63,17696,Business,145,1
BK00018688,CUST001056,2022-08-01,2022-08-19,LHR,BOM,SingaporeAir,Economy,11867.12,21.24,11888.36,1186,Leisure,18,1
BK00018689,CUST001057,2023-03-06,2023-08-31,SIN,DEL,SingaporeAir,Economy,32111.24,2657.57,34768.810000000005,3103,Business,178,1
BK00018690,CUST001057,2024-03-03,2024-07-01,BOM,JFK,AirIndia,Economy,32699.18,1252.67,33951.85,2672,Family Visit,120,1
BK00018691,CUST001057,2022-08-07,2022-12-24,DXB,DEL,Emirates,Economy,32563.38,3264.32,35827.700000000004,3623,Leisure,139,1
BK00018692,CUST001057,2022-09-16,2023-01-28,DEL,SIN,Emirates,Economy,34649.9,1273.87,35923.770000000004,4134,Leisure,134,0
BK00018693,CUST001057,2024-07-22,2024-10-09,DEL,SIN,SingaporeAir,Business,98642.4,9958.54,108600.94,8564,Leisure,79,1
BK00018694,CUST001057,2023-02-23,2023-04-05,HYD,DXB,IndiGo,Economy,31269.83,171.45,31441.280000000002,2865,Education,41,1
BK00018695,CUST001057,2022-07-19,2022-10-27,DEL,LHR,Lufthansa,Economy,12538.1,1095.14,13633.24,1158,Leisure,100,1
BK00018696,CUST001057,2023-01-19,2023-04-21,DEL,NRT,SingaporeAir,Economy,24209.43,845.23,25054.66,2600,Medical,92,1
BK00018697,CUST001057,2024-04-01,2024-08-18,JFK,BOM,SingaporeAir,Business,188292.72,21482.76,209775.48,17055,Business,139,1
BK00018698,CUST001057,2022-04-07,2022-09-21,DEL,NRT,AirIndia,Economy,10700.98,424.46,11125.439999999999,873,Leisure,167,1
BK00018699,CUST001058,2022-12-28,2023-03-06,BLR,DXB,Emirates,Economy,15933.29,2006.58,17939.870000000003,1776,Business,68,1
BK00018700,CUST001058,2024-04-03,2024-07-17,LHR,JFK,IndiGo,Premium Economy,59512.04,263.36,59775.4,6540,Business,105,1
BK00018701,CUST001058,2023-03-24,2023-09-04,BOM,DEL,AirIndia,Premium Economy,44383.55,4173.1,48556.65,3874,Business,164,1
BK00018702,CUST001058,2022-04-24,2022-07-16,DEL,NRT,IndiGo,Business,135691.66,10594.06,146285.72,15819,Business,83,1
BK00018703,CUST001058,2023-05-18,2023-08-27,DEL,NRT,Lufthansa,Premium Economy,50589.37,3888.4,54477.770000000004,5995,Family Visit,101,1
BK00018704,CUST001058,2022-12-31,2023-05-28,DXB,BLR,Lufthansa,Economy,30036.04,4383.61,34419.65,2631,Leisure,148,1
BK00018705,CUST001058,2024-01-01,2024-01-30,LHR,DEL,Emirates,Economy,18297.08,1507.82,19804.9,1669,Medical,29,1
BK00018706,CUST001058,2023-11-27,2024-04-16,DXB,BOM,Etihad,Economy,26719.29,2245.25,28964.54,2479,Business,141,1
BK00018707,CUST001058,2024-05-28,2024-08-15,JFK,DEL,SingaporeAir,Economy,12996.14,1894.98,14891.119999999999,1537,Business,79,1
BK00018708,CUST001059,2022-01-01,2022-05-13,DXB,DEL,Vistara,Economy,18343.3,44.78,18388.079999999998,1836,Family Visit,156,1
BK00018709,CUST001059,2022-05-30,2022-07-18,SYD,SIN,Lufthansa,Economy,33461.11,2089.69,35550.8,3700,Leisure,49,1
BK00018710,CUST001059,2022-02-05,2022-02-05,SIN,NRT,Lufthansa,Business,91227.09,6362.45,97589.54,9361,Leisure,0,1
BK00018711,CUST001060,2024-03-20,2024-06-09,BLR,DXB,SingaporeAir,Economy,21583.19,1184.94,22768.129999999997,1884,Leisure,81,0
BK00018712,CUST001060,2023-11-23,2024-01-03,DXB,BOM,Etihad,Economy,11854.49,1229.18,13083.67,1367,Leisure,41,1
BK00018713,CUST001060,2022-01-01,2022-02-09,CCU,BKK,SingaporeAir,Economy,10830.15,65.07,10895.22,871,Leisure,180,0
BK00018714,CUST001060,2023-03-28,2023-05-31,LHR,DXB,Lufthansa,Business,102603.61,14177.13,116780.74,11653,Medical,64,1
BK00018715,CUST001061,2022-01-01,2022-03-01,JFK,LHR,Emirates,Economy,34903.95,1893.01,36796.96,4148,Leisure,170,1
BK00018716,CUST001061,2022-01-01,2022-03-01,JFK,BOM,Lufthansa,Economy,16309.58,2015.03,18324.61,1698,Leisure,165,0
BK00018717,CUST001061,2024-10-18,2024-11-29,SIN,SYD,IndiGo,Economy,31697.17,3029.48,34726.65,2797,Leisure,42,1
BK00018718,CUST001061,2023-03-10,2023-08-30,LHR,JFK,SingaporeAir,Economy,17931.13,1280.34,19211.47,1687,Leisure,173,1
BK00018719,CUST001061,2024-04-10,2024-06-09,BKK,CCU,Emirates,Economy,27315.13,1642.69,28957.82,2971,Leisure,60,1
BK00018720,CUST001061,2024-05-17,2024-09-24,JFK,BOM,AirIndia,Premium Economy,41960.87,2463.77,44424.64,4808,Family Visit,130,1
BK00018721,CUST001061,2023-10-04,2023-12-11,CCU,BKK,SingaporeAir,Economy,25360.58,3270.27,28630.850000000002,2261,Education,68,1
BK00018722,CUST001061,2022-01-11,2022-03-22,BLR,SIN,SingaporeAir,Economy,31473.95,3880.04,35353.99,3742,Business,70,1
BK00018723,CUST001061,2023-02-06,2023-07-19,DEL,DXB,Vistara,Economy,32476.0,2718.5,35194.5,3524,Medical,163,1
BK00018724,CUST001061,2023-02-28,2023-04-08,BOM,LHR,Vistara,Economy,15019.44,227.62,15247.060000000001,1210,Medical,39,1
BK00018725,CUST001061,2022-09-14,2023-03-04,BLR,DXB,SingaporeAir,Economy,32776.46,1040.69,33817.15,3758,Business,171,0
BK00018726,CUST001062,2024-10-20,2024-11-29,HYD,DXB,AirIndia,Economy,18698.21,1179.98,19878.19,2106,Leisure,40,1
BK00018727,CUST001062,2024-07-14,2024-09-16,LHR,JFK,SingaporeAir,Premium Economy,45286.88,138.81,45425.689999999995,4783,Leisure,64,1
BK00018728,CUST001062,2023-09-20,2024-02-02,DEL,SIN,Emirates,Premium Economy,40034.78,2228.2,42262.979999999996,3852,Business,135,1
BK00018729,CUST001062,2022-12-05,2023-04-10,NRT,SIN,Emirates,Business,165520.58,6605.29,172125.87,16389,Education,126,1
BK00018730,CUST001062,2022-07-12,2022-12-03,SIN,SYD,AirIndia,Economy,33787.63,4717.31,38504.939999999995,2817,Family Visit,144,0
BK00018731,CUST001062,2024-01-07,2024-03-07,BOM,LHR,Emirates,Economy,26100.85,2900.61,29001.46,2790,Medical,60,1
BK00018732,CUST001062,2022-01-01,2022-02-04,BOM,DEL,Emirates,Economy,18302.69,272.03,18574.719999999998,1773,Medical,70,1
BK00018733,CUST001063,2022-11-25,2023-03-31,BLR,DXB,SingaporeAir,Economy,27959.43,3099.39,31058.82,2557,Education,126,1
BK00018734,CUST001063,2023-06-16,2023-10-19,BLR,DEL,Etihad,Economy,9983.01,1279.84,11262.85,1078,Business,125,1
BK00018735,CUST001063,2022-08-31,2023-01-27,DXB,HYD,Vistara,Premium Economy,74232.81,6680.06,80912.87,8324,Family Visit,149,0
BK00018736,CUST001063,2023-08-01,2023-09-30,JFK,LHR,IndiGo,Economy,10774.42,827.87,11602.29,1024,Leisure,60,0
BK00018737,CUST001063,2022-01-01,2022-01-31,SYD,SIN,SingaporeAir,Business,174264.27,15368.17,189632.44,15561,Business,148,1
BK00018738,CUST001063,2023-08-25,2023-11-21,BOM,JFK,Vistara,Economy,28576.38,2314.29,30890.670000000002,2696,Family Visit,88,1
BK00018739,CUST001063,2024-04-16,2024-08-08,SYD,SIN,IndiGo,Economy,15076.68,412.59,15489.27,1613,Leisure,114,1
BK00018740,CUST001063,2024-03-09,2024-07-28,DEL,JFK,SingaporeAir,Business,107986.14,12970.01,120956.15,12229,Leisure,141,1
BK00018741,CUST001063,2022-09-25,2022-10-07,BLR,DXB,Vistara,Premium Economy,45251.86,4051.16,49303.020000000004,5429,Family Visit,12,1
BK00018742,CUST001063,2022-04-19,2022-06-03,BOM,JFK,IndiGo,Economy,28488.02,2534.93,31022.95,2922,Business,45,1
BK00018743,CUST001063,2023-09-16,2024-03-08,SIN,SYD,Etihad,Premium Economy,73916.32,235.08,74151.40000000001,8184,Family Visit,174,1
BK00018744,CUST001063,2024-10-01,2024-10-14,DXB,BOM,IndiGo,Economy,8773.43,153.5,8926.93,951,Family Visit,13,1
BK00018745,CUST001064,2023-10-02,2023-12-23,DXB,LHR,IndiGo,Economy,30086.04,2173.33,32259.370000000003,2920,Leisure,82,1
BK00018746,CUST001064,2024-05-03,2024-05-20,JFK,LHR,Emirates,Premium Economy,68784.77,4938.67,73723.44,6427,Leisure,17,1
BK00018747,CUST001064,2023-07-26,2023-08-22,DXB,HYD,AirIndia,First,491747.68,9231.99,500979.67,49813,Leisure,27,1
BK00018748,CUST001064,2024-06-18,2024-08-11,BOM,DEL,Emirates,Economy,17181.24,1309.32,18490.56,1557,Leisure,54,0
BK00018749,CUST001064,2023-08-16,2023-11-23,LHR,JFK,SingaporeAir,Premium Economy,65904.0,4190.45,70094.45,6706,Leisure,99,1
BK00018750,CUST001064,2022-07-05,2022-12-29,BLR,DXB,Etihad,Economy,12038.99,587.71,12626.7,973,Medical,177,1
BK00018751,CUST001064,2023-05-12,2023-10-11,BLR,DEL,Etihad,Premium Economy,65914.37,470.27,66384.64,6136,Leisure,152,1
BK00018752,CUST001064,2023-03-26,2023-06-29,DEL,LHR,Etihad,Economy,12875.16,328.02,13203.18,1335,Business,95,1
BK00018753,CUST001064,2023-11-08,2024-03-10,JFK,BOM,Vistara,Economy,30265.08,530.43,30795.510000000002,2620,Leisure,123,1
BK00018754,CUST001064,2023-09-07,2023-11-09,SIN,BLR,Emirates,Economy,19569.56,390.53,19960.09,2228,Family Visit,63,1
BK00018755,CUST001064,2022-01-01,2022-02-07,NRT,DEL,Vistara,Economy,12661.6,114.93,12776.53,1051,Leisure,121,1
BK00018756,CUST001064,2023-07-17,2024-01-06,LHR,BOM,AirIndia,Economy,17131.97,2221.1,19353.07,1411,Leisure,173,1
BK00018757,CUST001064,2024-11-09,2024-12-06,LHR,JFK,SingaporeAir,Business,142214.55,12730.85,154945.4,16287,Leisure,27,1
BK00018758,CUST001064,2024-05-15,2024-10-15,LHR,DEL,Etihad,Economy,8906.65,922.96,9829.61,726,Leisure,153,1
BK00018759,CUST001065,2023-11-09,2023-12-31,SIN,BLR,AirIndia,Business,124261.76,18605.48,142867.24,10774,Leisure,52,1
BK00018760,CUST001065,2022-05-11,2022-08-30,DXB,LHR,Emirates,Premium Economy,56769.83,5036.17,61806.0,6330,Leisure,111,1
BK00018761,CUST001065,2023-03-28,2023-05-26,CDG,DEL,SingaporeAir,Premium Economy,60546.99,3596.09,64143.08,5389,Leisure,59,0
BK00018762,CUST001065,2022-12-15,2023-04-28,LHR,DEL,Etihad,Business,130100.3,12328.62,142428.92,12156,Leisure,134,1
BK00018763,CUST001065,2022-12-08,2023-04-07,SIN,DEL,Lufthansa,Premium Economy,74158.65,9989.52,84148.17,7696,Leisure,120,1
BK00018764,CUST001065,2024-09-15,2024-10-17,SIN,NRT,SingaporeAir,Business,168715.7,22536.11,191251.81,19366,Leisure,32,1
BK00018765,CUST001065,2024-04-10,2024-08-26,DXB,DEL,Vistara,Premium Economy,66946.47,8684.45,75630.92,7571,Leisure,138,0
BK00018766,CUST001065,2022-08-15,2023-01-11,LHR,DXB,AirIndia,Business,98217.89,1365.25,99583.14,9745,Leisure,149,1
BK00018767,CUST001065,2024-05-11,2024-11-05,CCU,BKK,IndiGo,Economy,11183.52,940.5,12124.02,1117,Education,178,1
BK00018768,CUST001065,2022-09-01,2022-11-30,DXB,LHR,Etihad,Economy,13214.79,1485.37,14700.16,1408,Business,90,0
BK00018769,CUST001065,2023-12-09,2024-04-01,BOM,DEL,Vistara,Economy,17720.91,216.48,17937.39,2116,Leisure,114,1
BK00018770,CUST001065,2022-01-01,2022-05-11,DEL,BLR,SingaporeAir,Business,89640.43,8195.23,97835.65999999999,7198,Business,173,1
BK00018771,CUST001065,2023-06-06,2023-07-16,BOM,JFK,Lufthansa,Economy,30963.27,4104.45,35067.72,3499,Leisure,40,0
BK00018772,CUST001065,2024-01-25,2024-04-27,SIN,MAA,IndiGo,First,202324.68,5373.89,207698.57,19020,Family Visit,93,0
BK00018773,CUST001065,2023-12-05,2024-05-22,HYD,DXB,Etihad,Premium Economy,72102.63,8212.11,80314.74,6908,Leisure,169,1
BK00018774,CUST001065,2023-04-27,2023-09-09,SIN,MAA,IndiGo,Business,103315.2,8536.34,111851.54,9144,Family Visit,135,1
BK00018775,CUST001065,2023-03-11,2023-06-29,LHR,DEL,Emirates,Business,134496.48,9065.98,143562.46000000002,11309,Family Visit,110,1
BK00018776,CUST001065,2022-10-25,2023-01-06,BLR,SIN,Emirates,Economy,22407.97,2086.35,24494.32,2079,Medical,73,1
BK00018777,CUST001065,2022-02-22,2022-04-03,DEL,SIN,Lufthansa,Business,149248.84,17074.6,166323.44,14710,Leisure,40,1
BK00018778,CUST001065,2022-12-03,2023-01-08,DXB,DEL,Etihad,Economy,32901.52,4692.91,37594.42999999999,3899,Medical,36,1
BK00018779,CUST001065,2022-03-24,2022-06-17,BLR,DEL,AirIndia,First,397019.1,10996.09,408015.19,42462,Family Visit,85,1
BK00018780,CUST001065,2023-08-16,2024-01-12,BLR,SIN,Vistara,Business,172547.89,3858.13,176406.02000000002,15227,Medical,149,1
BK00018781,CUST001065,2023-04-18,2023-06-10,NRT,DEL,Etihad,Economy,10114.88,373.16,10488.039999999999,1022,Leisure,53,1
BK00018782,CUST001065,2024-02-24,2024-08-04,JFK,BOM,SingaporeAir,Economy,18134.84,457.01,18591.85,2160,Business,162,1
BK00018783,CUST001065,2024-05-12,2024-06-10,LHR,DXB,Vistara,First,332734.5,1026.43,333760.93,31985,Leisure,29,1
BK00018784,CUST001065,2022-07-20,2022-12-21,DXB,BOM,Vistara,Business,104136.54,3464.57,107601.11,11534,Business,154,1
BK00018785,CUST001065,2023-10-24,2023-10-27,NRT,SIN,Etihad,Economy,30093.38,2141.61,32234.99,2837,Leisure,3,1
BK00018786,CUST001065,2022-03-30,2022-04-13,DEL,CDG,Lufthansa,Premium Economy,45528.05,4925.18,50453.23,5107,Education,14,1
BK00018787,CUST001065,2023-02-02,2023-06-14,LHR,JFK,Lufthansa,Economy,29353.12,86.44,29439.559999999998,2690,Business,132,0
BK00018788,CUST001065,2022-06-18,2022-10-20,CDG,DEL,Lufthansa,Economy,22566.77,2528.77,25095.54,2384,Family Visit,124,1
BK00018789,CUST001065,2022-07-11,2022-09-21,LHR,DXB,SingaporeAir,Premium Economy,44674.9,5620.58,50295.48,3818,Leisure,72,0
BK00018790,CUST001065,2024-04-19,2024-06-14,SIN,BLR,Vistara,Economy,11431.1,1060.05,12491.15,1355,Business,56,1
BK00018791,CUST001065,2022-11-26,2023-04-03,DEL,NRT,SingaporeAir,Business,198944.37,762.19,199706.56,21634,Leisure,128,1
BK00018792,CUST001066,2023-04-04,2023-08-18,LHR,BOM,IndiGo,Premium Economy,70460.0,1138.66,71598.66,7942,Business,136,1
BK00018793,CUST001066,2023-01-23,2023-04-10,MAA,SIN,Etihad,Economy,24017.07,1709.48,25726.55,2437,Leisure,77,1
BK00018794,CUST001066,2023-09-25,2023-10-23,DEL,BOM,IndiGo,Business,85615.92,1092.96,86708.88,7075,Leisure,28,1
BK00018795,CUST001066,2023-09-07,2024-01-31,NRT,SIN,IndiGo,Economy,15441.55,12.96,15454.509999999998,1260,Leisure,146,1
BK00018796,CUST001066,2022-04-05,2022-08-04,SYD,SIN,Emirates,Economy,22300.29,1855.37,24155.66,2567,Leisure,121,1
BK00018797,CUST001066,2023-06-26,2023-08-28,SIN,DEL,Etihad,Economy,21356.44,700.92,22057.359999999997,2229,Leisure,63,1
BK00018798,CUST001066,2023-08-10,2023-08-31,NRT,SIN,Lufthansa,Business,103995.87,9213.16,113209.03,9615,Leisure,21,1
BK00018799,CUST001066,2022-01-21,2022-02-01,LHR,DEL,AirIndia,Economy,17641.24,824.46,18465.7,1983,Education,11,1
BK00018800,CUST001066,2022-01-01,2022-03-20,SIN,MAA,AirIndia,Business,86397.05,11626.25,98023.3,9199,Leisure,84,1
BK00018801,CUST001067,2022-01-17,2022-07-04,DXB,BLR,Etihad,Business,139913.88,16532.26,156446.14,13073,Leisure,168,1
BK00018802,CUST001067,2022-01-08,2022-03-27,LHR,BOM,IndiGo,Economy,10318.63,1528.84,11847.47,977,Business,78,1
BK00018803,CUST001067,2022-04-17,2022-06-20,BOM,LHR,Emirates,Economy,33936.79,2005.55,35942.340000000004,3630,Business,64,1
BK00018804,CUST001067,2023-04-27,2023-08-23,BLR,DXB,SingaporeAir,Economy,28393.82,1366.32,29760.14,3305,Family Visit,118,0
BK00018805,CUST001067,2023-12-13,2024-05-19,SIN,MAA,SingaporeAir,Business,126714.04,4699.88,131413.91999999998,10521,Medical,158,1
