customer_id,loyalty_tier,tier_numeric,home_airport,age,gender,preferred_cabin,enrolment_date,membership_months,loyalty_points,last_flight_date,recency_days,frequency,monetary_total_inr,avg_fare_inr,avg_ancillary_inr,cabin_upgrade_ratio,route_diversity,avg_booking_lead_days,business_travel_ratio,on_time_experience_pct,avg_nps,avg_satisfaction,recommendation_rate,feedback_count,value_score,loyalty_score,engagement_score,r_score,f_score,m_score,rfm_score
CUST000947,Silver,2,NBO,43.0,M,Business,2020-06-07,54.8,23935,2024-12-24,8,16,1378813.49,86175.84,6172.69,0.3125,13,100.1,0.125,93.75,7.33,3.97,0.8333,6,0.1201,0.3717,0.7614,5,4,4,13
CUST000948,Bronze,1,SYD,75.0,F,Economy,2023-04-18,20.5,1892,2024-03-30,277,7,175551.21,25078.74,1682.88,0.0,7,86.6,0.1429,100.0,5.67,3.2,0.0,3,0.0274,0.0464,0.4193,1,2,1,4
CUST000949,Gold,3,LHR,71.0,Other,Premium Economy,2023-06-24,18.3,38353,2024-12-28,4,19,2097361.23,110387.43,5958.34,0.5263,15,95.5,0.2632,89.47,8.14,4.04,0.8571,7,0.1621,0.3173,0.8059,5,4,4,13
CUST000950,Silver,2,NBO,27.0,M,Premium Economy,2023-04-09,20.8,23736,2024-09-23,100,11,736323.76,66938.52,3140.9,0.3636,8,89.2,0.1818,90.91,4.0,2.4,0.0,1,0.0695,0.194,0.2825,2,3,3,8
CUST000951,Bronze,1,AUH,33.0,Other,Economy,2021-11-18,37.5,4386,2024-09-10,113,11,436789.47,39708.13,2318.74,0.0909,9,91.5,0.4545,72.73,5.0,2.6,0.0,1,0.059,0.1385,0.34,2,3,2,7
CUST000952,Silver,2,DEL,27.0,Other,Economy,2020-08-29,52.1,8388,2024-12-18,14,17,922226.87,54248.64,4487.06,0.1765,14,93.1,0.1765,76.47,6.0,3.51,0.4286,7,0.1098,0.3367,0.5668,5,4,3,12
CUST000953,Bronze,1,BLR,75.0,M,Economy,2021-04-01,45.0,2960,2024-12-15,17,7,260729.51,37247.07,1744.11,0.1429,7,84.1,0.2857,100.0,4.67,3.33,0.0,3,0.0304,0.1757,0.3907,4,2,2,8
CUST000954,Bronze,1,JFK,31.0,Other,Premium Economy,2022-04-30,32.1,2568,2024-04-17,259,7,472012.91,67430.42,6001.37,0.2857,7,70.1,0.2857,71.43,7.33,3.17,0.3333,3,0.0377,0.1078,0.5664,1,2,3,6
CUST000955,Bronze,1,BOM,58.0,Other,Economy,2020-08-21,52.4,2808,2024-12-20,12,9,472111.72,52456.86,2867.05,0.2222,8,98.6,0.2222,77.78,8.0,3.9,1.0,2,0.049,0.2141,0.8237,5,2,3,10
CUST000956,Bronze,1,NBO,25.0,M,Premium Economy,2023-02-23,22.3,188,2023-10-15,444,3,83381.89,27793.96,578.48,0.0,3,102.3,0.3333,66.67,5.0,3.3,0.0,1,0.0016,0.0535,0.4012,1,1,1,3
CUST000957,Bronze,1,MAA,19.0,F,Economy,2022-11-19,25.4,1036,2024-12-05,27,7,347207.14,49601.02,3471.38,0.1429,6,75.6,0.1429,71.43,,,,0,0.0334,0.0708,,4,2,2,8
CUST000958,Bronze,1,ORD,47.0,Other,Premium Economy,2022-11-22,25.3,3276,2024-06-29,186,10,400400.81,40040.08,2826.64,0.1,9,65.0,0.4,70.0,5.5,2.38,0.0,4,0.0521,0.0733,0.3407,1,2,2,5
CUST000959,Gold,3,ICN,43.0,M,Premium Economy,2022-11-06,25.9,35856,2024-12-27,5,35,3838727.12,109677.92,7986.55,0.4857,21,98.3,0.2857,77.14,7.14,3.09,0.2857,7,0.313,0.3536,0.5399,5,5,5,15
CUST000960,Gold,3,LHR,56.0,Other,Premium Economy,2022-11-18,25.5,50103,2024-12-03,29,21,2537074.67,120813.08,7270.88,0.5714,15,85.8,0.2857,66.67,5.86,3.69,0.4286,7,0.1887,0.3707,0.5769,4,4,4,12
CUST000961,Platinum,4,BOM,46.0,M,First,2020-08-13,52.6,151932,2024-11-27,35,33,7021262.15,212765.52,15222.66,0.8485,20,92.1,0.303,78.79,8.27,4.43,0.9091,11,0.4129,0.7658,0.8582,4,5,5,14
CUST000962,Bronze,1,HYD,43.0,M,Economy,2022-08-17,28.5,2643,2023-12-25,373,10,291057.59,29105.76,2002.59,0.0,10,84.7,0.4,90.0,5.67,3.47,0.3333,3,0.0483,0.0891,0.5262,1,2,2,5
CUST000963,Bronze,1,HYD,27.0,F,Premium Economy,2020-10-26,50.2,89,2024-07-27,158,6,168057.98,28009.66,1958.8,0.0,5,83.2,0.5,50.0,5.33,2.7,0.0,3,0.0215,0.199,0.3619,2,1,1,4
CUST000964,Bronze,1,NBO,42.0,F,Economy,2020-08-05,52.9,1781,2024-12-19,13,5,127049.99,25410.0,2296.87,0.0,5,60.0,0.2,80.0,,,,0,0.0144,0.2153,,5,1,1,7
CUST000965,Gold,3,CDG,61.0,F,Economy,2021-03-26,45.2,28254,2024-12-14,18,39,5478080.6,140463.61,9712.01,0.6154,28,89.1,0.2308,87.18,7.44,4.14,0.7778,9,0.3928,0.4441,0.7668,4,5,5,14
CUST000966,Bronze,1,LAX,25.0,M,Economy,2020-10-08,50.8,2677,2024-08-08,146,10,302086.28,30208.63,2294.49,0.1,9,66.7,0.5,90.0,5.67,2.53,0.0,3,0.0487,0.2056,0.3607,2,2,2,6
CUST000967,Bronze,1,FRA,18.0,F,Economy,2023-10-13,14.7,3299,2024-12-09,23,7,219411.33,31344.48,2506.37,0.0,6,103.7,0.1429,85.71,6.0,3.8,0.0,1,0.0289,0.018,0.485,4,2,2,8
CUST000968,Bronze,1,FRA,24.0,F,Economy,2022-03-31,33.1,2832,2024-08-10,144,5,169284.56,33856.91,3296.48,0.0,5,150.6,0.2,100.0,8.0,3.6,0.0,1,0.0159,0.1134,0.5475,2,1,1,4
CUST000969,Gold,3,ORD,62.0,F,Economy,2023-11-03,14.0,65499,2024-11-02,60,41,5756006.51,140390.4,8339.0,0.6341,28,79.9,0.3171,85.37,7.71,4.04,0.8571,14,0.4138,0.3314,0.7887,3,5,5,13
CUST000970,Bronze,1,JFK,24.0,F,Business,2021-12-07,36.8,721,2024-12-07,25,7,190513.15,27216.16,1659.95,0.0,7,115.9,0.1429,71.43,5.75,2.8,0.0,4,0.0279,0.1299,0.3875,4,2,1,7
CUST000971,Bronze,1,HYD,34.0,M,Economy,2020-02-23,58.3,2492,2024-10-20,73,3,72435.6,24145.2,1359.66,0.0,3,60.0,0.3333,66.67,6.5,2.65,0.0,2,0.0012,0.2445,0.4044,3,1,1,5
CUST000972,Silver,2,MAA,62.0,M,Premium Economy,2020-09-22,51.3,9138,2024-12-16,16,17,650358.72,38256.4,1633.83,0.0588,15,96.8,0.2941,82.35,6.8,3.18,0.4,5,0.1003,0.3335,0.5627,5,4,3,12
CUST000973,Silver,2,AUH,51.0,Other,Economy,2021-04-18,44.5,14192,2024-12-25,7,15,866751.57,57783.44,4102.92,0.2,11,91.7,0.4667,86.67,7.75,3.8,0.5,4,0.0966,0.3049,0.68,5,3,3,11
CUST000974,Silver,2,AUH,40.0,Other,Economy,2023-08-31,16.1,7556,2024-09-27,96,17,723513.7,42559.63,3145.69,0.1176,12,68.3,0.1765,88.24,6.33,3.47,0.3333,6,0.1029,0.1477,0.5527,2,4,3,9
CUST000975,Silver,2,DXB,70.0,F,Business,2021-01-16,47.5,11837,2024-08-31,123,9,442347.34,49149.7,3207.75,0.2222,8,99.0,0.3333,88.89,7.0,4.5,1.0,1,0.048,0.3173,0.8362,2,2,2,6
CUST000976,Bronze,1,SYD,59.0,M,Economy,2021-06-19,42.4,1065,2024-08-30,124,5,149508.46,29901.69,2089.11,0.0,5,132.6,0.2,100.0,5.5,2.75,0.0,2,0.0152,0.1596,0.3731,2,1,1,4
CUST000977,Bronze,1,JFK,22.0,F,Premium Economy,2023-03-06,21.9,2516,2024-09-16,107,5,193961.38,38792.28,937.93,0.2,5,96.2,0.4,60.0,6.0,1.9,0.0,1,0.0168,0.0545,0.3187,2,1,1,4
CUST000978,Bronze,1,LAX,33.0,M,Economy,2021-06-18,42.5,234,2024-12-23,9,3,215412.91,71804.3,6091.93,0.3333,3,127.0,0.3333,66.67,5.5,3.05,0.5,2,0.0062,0.159,0.5244,5,1,1,7
CUST000979,Bronze,1,DXB,40.0,F,Economy,2023-09-15,15.6,4113,2024-01-31,336,4,99852.79,24963.2,1083.59,0.0,4,119.0,0.25,100.0,,,,0,0.0078,0.0238,,1,1,1,3
CUST000980,Bronze,1,JFK,59.0,F,Economy,2022-06-15,30.6,1551,2024-09-23,100,9,243128.96,27014.33,2453.33,0.0,9,84.8,0.4444,66.67,5.0,2.73,0.0,3,0.041,0.0986,0.3514,2,2,2,6
CUST000981,Silver,2,BOM,24.0,Other,Economy,2023-10-20,14.4,12195,2024-12-10,22,18,948902.56,52716.81,3541.42,0.1667,11,78.8,0.2222,94.44,6.29,2.96,0.4286,7,0.1164,0.1451,0.5302,4,4,3,11
CUST000982,Gold,3,AUH,24.0,F,Economy,2022-10-08,26.8,50748,2024-11-25,37,37,4283184.01,115761.73,7015.8,0.5405,22,96.6,0.2432,86.49,7.67,3.98,0.8889,9,0.3398,0.3783,0.7898,4,5,5,14
CUST000983,Silver,2,SIN,68.0,M,Economy,2023-06-22,18.4,14436,2024-06-30,185,15,1152665.46,76844.36,7072.85,0.2,12,85.4,0.4667,80.0,6.43,2.93,0.4286,7,0.1066,0.169,0.5332,1,3,4,8
CUST000984,Gold,3,FRA,48.0,Other,Economy,2023-08-12,16.7,45651,2024-11-21,41,27,3474085.86,128669.85,10701.7,0.5185,17,84.7,0.4074,77.78,8.0,4.26,0.8,5,0.2552,0.3188,0.8053,3,5,5,13
CUST000985,Bronze,1,ORD,18.0,Other,Economy,2023-01-17,23.5,170,2024-11-02,60,5,157275.58,31455.12,2509.22,0.0,5,76.2,0.4,80.0,5.0,3.25,0.0,2,0.0155,0.0597,0.3969,3,1,1,5
CUST000986,Bronze,1,ICN,40.0,F,Economy,2023-11-27,13.2,2027,2024-10-13,80,4,90200.1,22550.03,1488.3,0.0,4,113.2,0.75,50.0,6.5,2.8,0.0,2,0.0075,0.0085,0.4175,3,1,1,5
CUST000987,Gold,3,CCU,51.0,Other,Premium Economy,2022-02-13,34.6,44962,2024-12-22,10,24,2446020.67,101917.53,8958.12,0.5,21,97.4,0.2083,87.5,6.17,3.38,0.5,6,0.2024,0.4113,0.58,5,4,4,13
CUST000988,Bronze,1,ORD,34.0,Other,Premium Economy,2020-01-08,59.8,3758,2024-02-12,324,8,232300.8,29037.6,1326.96,0.0,7,106.9,0.875,100.0,6.5,3.6,0.0,2,0.035,0.254,0.4875,1,2,2,5
CUST000989,Silver,2,LHR,48.0,M,First,2022-10-07,26.8,9846,2024-08-15,139,23,1114596.94,48460.74,3692.03,0.1304,19,78.7,0.1304,69.57,6.83,3.25,0.3333,6,0.1503,0.2066,0.5534,2,4,4,10
CUST000990,Silver,2,ICN,19.0,M,Business,2023-07-03,18.0,16777,2024-12-13,19,22,1148706.96,52213.95,3477.97,0.0909,17,102.5,0.4091,81.82,5.43,3.01,0.1429,7,0.1459,0.17,0.4288,4,4,4,12
CUST000991,Gold,3,NRT,35.0,Other,Business,2020-03-12,57.7,36465,2024-11-17,45,34,3407524.02,100221.29,6347.14,0.4412,20,81.8,0.2059,67.65,7.43,4.0,0.8571,7,0.2924,0.5204,0.774,3,5,5,13
CUST000992,Bronze,1,FRA,44.0,F,Economy,2020-07-26,53.2,4747,2024-12-09,23,11,613599.71,55781.79,2431.96,0.1818,9,111.7,0.1818,72.73,6.25,3.1,0.25,4,0.0652,0.2209,0.4962,4,3,3,10
CUST000993,Bronze,1,FRA,68.0,F,Economy,2021-05-21,43.4,68,2024-05-14,232,4,96169.45,24042.36,2268.84,0.0,4,84.8,0.0,75.0,6.33,3.17,0.0,3,0.0077,0.1634,0.4431,1,1,1,3
CUST000994,Bronze,1,CCU,53.0,Other,Economy,2021-06-16,42.5,2361,2024-10-15,78,11,253411.92,23037.45,1446.19,0.0,11,101.4,0.2727,63.64,5.33,3.37,0.0,6,0.0526,0.1618,0.4206,3,3,2,8
CUST000995,Bronze,1,FRA,21.0,F,Premium Economy,2023-03-25,21.3,2885,2024-01-16,351,11,408814.05,37164.91,2307.52,0.0909,10,125.5,0.1818,90.91,4.0,2.8,0.0,1,0.0581,0.0519,0.3175,1,3,2,6
CUST000996,Bronze,1,LHR,27.0,M,Economy,2022-05-16,31.6,1611,2024-02-29,307,9,524368.24,58263.14,4190.24,0.1111,8,105.1,0.3333,77.78,6.0,3.8,0.0,1,0.0508,0.1039,0.485,1,2,3,6
CUST000997,Bronze,1,JNB,69.0,Other,Economy,2020-08-27,52.2,3269,2024-11-26,36,11,427852.58,38895.69,3268.83,0.0909,10,83.8,0.2727,81.82,6.5,2.88,0.0,4,0.0587,0.2137,0.4245,4,3,2,9
CUST000998,Silver,2,MAA,69.0,Other,Economy,2020-11-22,49.3,13192,2024-12-01,31,9,647960.74,71995.64,5839.94,0.3333,7,110.1,0.0,88.89,6.25,3.88,0.5,4,0.0551,0.3286,0.627,4,2,3,9
CUST000999,Silver,2,LAX,54.0,Other,Premium Economy,2021-01-18,47.4,19316,2024-12-29,3,18,835299.24,46405.51,2947.95,0.1667,16,97.2,0.0556,66.67,6.33,2.93,0.3333,3,0.1124,0.3269,0.5054,5,4,3,12
CUST001000,Silver,2,JFK,47.0,F,Economy,2023-11-08,13.8,20115,2024-12-28,4,11,869753.21,79068.47,3080.1,0.1818,7,83.3,0.3636,100.0,7.33,4.03,0.6667,3,0.0742,0.1526,0.725,5,3,3,11
CUST001001,Silver,2,ICN,37.0,M,Economy,2023-09-14,15.6,22801,2024-12-14,18,14,1204070.4,86005.03,5385.01,0.2857,13,76.7,0.2857,78.57,7.33,3.9,0.6667,3,0.1027,0.1656,0.7136,4,3,4,11
CUST001002,Gold,3,LAX,47.0,Other,Premium Economy,2020-05-11,55.7,42706,2024-11-28,34,33,4787238.6,145067.84,11695.91,0.5758,24,81.1,0.3636,90.91,7.64,4.12,0.8571,14,0.3349,0.5183,0.7929,4,5,5,14
CUST001003,Gold,3,CDG,54.0,F,Economy,2023-09-15,15.6,69198,2024-12-11,21,26,2959850.72,113840.41,7837.24,0.4615,23,86.0,0.3077,73.08,7.25,3.62,0.5,8,0.2317,0.3447,0.6442,4,5,5,14
CUST001004,Bronze,1,MAA,65.0,F,Economy,2023-12-19,12.5,1267,2024-10-26,67,8,583572.67,72946.58,4585.26,0.25,7,84.4,0.625,87.5,5.0,3.15,0.0,2,0.0473,0.0038,0.3881,3,2,3,8
CUST001005,Silver,2,MAA,22.0,M,Economy,2022-11-09,25.8,22033,2024-02-10,326,15,718759.25,47917.28,4323.81,0.2,13,67.2,0.4667,80.0,6.62,3.59,0.5,8,0.0914,0.2178,0.6164,1,3,3,7
CUST001006,Bronze,1,HYD,43.0,M,Premium Economy,2020-12-08,48.8,3962,2024-08-27,127,10,381256.65,38125.66,3057.1,0.1,10,81.9,0.5,80.0,5.0,3.35,0.0,2,0.0515,0.1969,0.4056,2,2,2,6
CUST001007,Bronze,1,NBO,72.0,Other,Economy,2020-04-25,56.2,1198,2024-09-07,116,11,301774.27,27434.02,1611.15,0.0,10,102.7,0.5455,63.64,5.67,2.63,0.0,3,0.0543,0.2318,0.3694,2,3,2,7
CUST001008,Bronze,1,ORD,30.0,F,Economy,2020-04-04,56.9,819,2023-11-24,404,9,263412.44,29268.05,2313.86,0.0,8,107.6,0.4444,88.89,6.33,3.27,0.3333,3,0.0417,0.2349,0.5352,1,2,2,5
CUST001009,Bronze,1,JFK,47.0,F,Economy,2021-10-26,38.2,2321,2024-06-15,200,6,235898.48,39316.41,2431.34,0.1667,5,84.5,0.5,100.0,,,,0,0.0239,0.1393,,1,1,2,4
CUST001010,Platinum,4,SIN,46.0,M,Business,2023-02-11,22.7,77390,2024-12-12,20,62,12366327.34,199456.89,15780.56,0.8548,34,102.3,0.3226,90.32,8.33,4.37,0.9048,21,0.7629,0.5094,0.8543,4,5,5,14
CUST001011,Bronze,1,SYD,40.0,Other,Economy,2022-01-11,35.7,514,2024-09-26,97,6,196511.63,32751.94,3322.35,0.0,6,68.0,0.3333,83.33,6.0,3.3,0.0,1,0.0225,0.1239,0.4412,2,1,1,4
CUST001012,Gold,3,LHR,63.0,M,Premium Economy,2020-05-20,55.4,29470,2024-12-11,21,39,4253513.48,109064.45,6258.08,0.4359,24,77.6,0.2051,82.05,7.11,3.76,0.5556,9,0.3501,0.499,0.6648,4,5,5,14
CUST001013,Silver,2,ICN,60.0,M,Economy,2020-02-02,59.0,22217,2024-09-03,120,19,808521.38,42553.76,2642.24,0.1053,17,84.9,0.3684,94.74,6.5,3.4,0.25,4,0.1171,0.3913,0.5325,2,4,3,9
CUST001014,Bronze,1,BKK,55.0,Other,Economy,2020-04-09,56.8,241,2024-11-25,37,11,1029266.84,93569.71,5896.0,0.1818,11,84.7,0.7273,72.73,6.0,3.47,1.0,3,0.0797,0.2336,0.7061,4,3,4,11
CUST001015,Bronze,1,AUH,38.0,M,Economy,2023-08-23,16.3,1425,2024-10-12,81,3,93020.49,31006.83,1683.65,0.0,2,129.7,1.0,66.67,6.0,4.3,0.0,1,0.002,0.0238,0.5287,3,1,1,5
CUST001016,Bronze,1,BLR,72.0,Other,Economy,2023-11-02,14.0,3066,2024-10-27,66,11,324708.73,29518.98,1972.56,0.0,10,68.8,0.2727,81.82,6.0,3.53,0.3333,3,0.0551,0.014,0.5447,3,3,2,8
CUST001017,Silver,2,JNB,42.0,M,Economy,2021-07-19,41.5,11413,2024-10-05,88,23,1382423.26,60105.36,3726.94,0.2609,17,86.0,0.3478,91.3,7.08,3.5,0.3333,12,0.1597,0.2855,0.5853,2,4,4,10
CUST001018,Bronze,1,DXB,45.0,Other,Economy,2023-03-20,21.5,198,2024-04-01,275,6,279339.97,46556.66,4185.5,0.0,6,105.5,0.5,66.67,6.0,3.1,0.0,1,0.0254,0.0493,0.4237,1,1,2,4
CUST001019,Bronze,1,CDG,52.0,M,Premium Economy,2022-11-03,26.0,4326,2024-11-05,57,7,360788.75,51541.25,5548.89,0.1429,7,59.4,0.2857,57.14,4.67,2.67,0.0,3,0.0338,0.0784,0.3329,3,2,2,7
CUST001020,Gold,3,NRT,40.0,Other,Business,2021-11-22,37.3,53017,2024-11-28,34,26,3037910.57,116842.71,8140.73,0.5385,18,96.6,0.1538,84.62,7.0,3.5,0.6667,6,0.2344,0.4362,0.6654,4,5,5,14
CUST001021,Silver,2,HYD,37.0,M,Business,2023-11-16,13.5,24709,2024-12-30,2,18,834990.82,46388.38,2360.79,0.2222,12,85.8,0.3889,88.89,6.78,3.72,0.3333,9,0.1124,0.1572,0.5925,5,4,3,12
CUST001022,Bronze,1,SIN,42.0,Other,Premium Economy,2020-10-10,50.7,1293,2024-03-02,305,4,74511.09,18627.77,1710.15,0.0,4,55.2,0.25,100.0,4.0,3.3,0.0,1,0.007,0.2032,0.3613,1,1,1,3
CUST001023,Bronze,1,NBO,37.0,F,Economy,2020-05-04,55.9,908,2024-01-06,361,4,211595.05,52898.76,3163.59,0.25,4,88.0,0.25,100.0,,,,0,0.0117,0.2298,,1,1,1,3
CUST001024,Bronze,1,BOM,30.0,F,Economy,2023-08-27,16.2,4481,2024-12-04,28,11,325172.73,29561.16,1843.56,0.0,9,58.4,0.2727,81.82,6.75,2.97,0.25,4,0.0551,0.0274,0.5049,4,3,2,9
CUST001025,Platinum,4,SIN,62.0,M,Business,2023-07-20,17.4,235545,2024-12-26,6,52,12031650.41,231377.89,16640.7,0.8269,29,95.6,0.3269,80.77,8.0,4.42,0.8824,17,0.6949,0.6946,0.8399,5,5,5,15
CUST001026,Bronze,1,HYD,64.0,M,Economy,2021-08-01,41.0,4158,2024-06-11,204,7,391096.64,55870.95,2854.45,0.1429,7,88.7,0.4286,85.71,6.0,2.8,0.0,4,0.0349,0.1564,0.3975,1,2,2,5
CUST001027,Silver,2,DXB,21.0,M,Premium Economy,2023-09-17,15.5,5592,2024-11-23,39,10,563327.72,56332.77,5508.41,0.2,8,85.4,0.4,80.0,6.67,2.97,0.3333,3,0.0578,0.1419,0.5225,4,2,3,9
CUST001028,Silver,2,JFK,45.0,Other,Economy,2021-12-09,36.8,19350,2024-06-07,208,21,1299759.68,61893.32,4411.11,0.2381,17,91.6,0.2857,76.19,5.75,3.42,0.25,4,0.1455,0.2716,0.5042,1,4,4,9
CUST001029,Silver,2,BLR,33.0,M,Economy,2020-12-29,48.1,18535,2024-10-16,77,17,1971681.91,115981.29,9466.28,0.2941,14,87.8,0.0,82.35,6.5,3.38,0.25,4,0.1464,0.3295,0.5308,3,4,4,11
CUST001030,Bronze,1,BLR,70.0,M,Economy,2022-03-29,33.1,3592,2024-07-05,180,7,208004.52,29714.93,1763.49,0.0,6,97.1,0.5714,85.71,5.5,3.23,0.0,4,0.0285,0.1144,0.4151,1,2,1,4
CUST001031,Silver,2,BKK,26.0,Other,Economy,2020-12-14,48.6,7516,2024-11-20,42,16,629884.62,39367.79,3262.06,0.0625,15,81.1,0.1875,68.75,5.4,3.14,0.0,5,0.0939,0.3173,0.4032,3,4,3,10
CUST001032,Silver,2,LAX,75.0,M,Business,2022-08-19,28.4,23068,2024-11-25,37,14,832981.15,59498.65,3809.74,0.1429,13,118.4,0.3571,85.71,7.0,3.5,0.5,2,0.0898,0.2328,0.6238,4,3,3,10
CUST001033,Bronze,1,BOM,50.0,M,Premium Economy,2022-11-11,25.7,3365,2024-10-19,74,11,511248.46,46477.13,3495.69,0.1818,10,95.5,0.3636,90.91,5.0,3.2,0.0,2,0.0616,0.0755,0.3925,3,3,3,9
CUST001034,Bronze,1,NRT,37.0,Other,Economy,2020-02-01,59.0,3050,2024-09-26,97,7,150311.84,21473.12,1218.82,0.0,7,81.3,0.2857,71.43,5.5,2.5,0.0,2,0.0265,0.2489,0.3513,2,2,1,5
CUST001035,Bronze,1,BOM,19.0,F,Economy,2023-07-12,17.7,4818,2024-06-04,211,9,232148.47,25794.27,1284.06,0.0,9,65.3,0.1111,88.89,5.5,3.3,0.0,2,0.0406,0.0357,0.4213,1,2,2,5
CUST001036,Bronze,1,BKK,49.0,M,Economy,2022-12-20,24.4,363,2023-11-09,419,3,69416.19,23138.73,1967.0,0.0,3,107.3,1.0,100.0,,,,0,0.0011,0.0647,,1,1,1,3
CUST001037,Platinum,4,SIN,20.0,Other,First,2020-09-08,51.8,287400,2024-11-04,58,56,10973197.44,195949.95,14149.97,0.8571,30,87.4,0.3393,78.57,7.68,3.92,0.8947,19,0.6805,0.9439,0.7864,3,5,5,13
CUST001038,Gold,3,BOM,45.0,F,Premium Economy,2022-05-23,31.3,72270,2024-08-23,131,22,2646983.37,120317.43,6777.47,0.5,18,82.6,0.1364,90.91,7.4,3.92,0.8,5,0.1982,0.4308,0.7515,2,4,4,10
CUST001039,Bronze,1,LHR,67.0,Other,Economy,2023-04-06,20.9,3123,2023-02-14,687,3,100441.52,33480.51,2964.58,0.0,3,119.7,1.0,100.0,6.0,3.1,0.0,1,0.0022,0.0501,0.4237,1,1,1,3
CUST001040,Bronze,1,NRT,23.0,M,Economy,2022-06-19,30.5,4678,2024-11-07,55,6,187767.77,31294.63,2444.11,0.0,6,136.3,0.5,83.33,6.0,3.3,0.0,2,0.0222,0.1023,0.4412,3,1,1,5
CUST001041,Silver,2,FRA,18.0,M,Economy,2021-05-29,43.1,13667,2024-10-28,65,11,259146.45,23558.77,1460.59,0.0,8,80.7,0.1818,90.91,4.0,3.27,0.0,3,0.0528,0.2968,0.3586,3,3,2,8
CUST001042,Gold,3,JNB,40.0,F,Business,2023-07-23,17.3,28839,2024-08-10,144,34,5059454.17,148807.48,7784.65,0.5882,23,108.6,0.3529,85.29,6.82,3.98,0.7273,11,0.35,0.2993,0.7154,2,5,5,12
CUST001043,Bronze,1,CCU,22.0,F,Economy,2022-09-23,27.3,2262,2024-07-08,177,3,38438.31,12812.77,1223.77,0.0,3,140.3,0.3333,100.0,7.0,3.4,0.0,1,0.0001,0.0824,0.49,1,1,1,3
CUST001044,Bronze,1,JNB,32.0,M,Economy,2023-10-08,14.8,4151,2024-07-26,159,7,153081.29,21868.76,1773.6,0.0,7,91.9,0.5714,100.0,,,,0,0.0266,0.0197,,1,2,1,4
CUST001045,Silver,2,SIN,34.0,M,Economy,2023-05-23,19.3,24679,2024-08-24,130,21,1190038.56,56668.5,3189.25,0.2381,17,85.3,0.3333,80.95,6.0,3.37,0.5,10,0.1417,0.1874,0.5724,2,4,4,10
CUST001046,Bronze,1,DXB,22.0,M,Economy,2021-08-11,40.7,3042,2024-08-31,123,8,284213.93,35526.74,2844.4,0.0,7,91.6,0.125,87.5,6.25,3.45,0.25,4,0.0368,0.1534,0.5269,2,2,2,6
CUST001047,Platinum,4,CDG,68.0,F,Business,2023-10-30,14.1,238031,2024-12-18,14,30,5208915.46,173630.52,10839.19,0.7667,24,73.2,0.4,70.0,8.08,3.87,0.9167,12,0.3327,0.6807,0.8035,5,5,5,15
CUST001048,Silver,2,HYD,55.0,M,Premium Economy,2021-02-25,46.2,21737,2024-12-24,8,21,1096757.31,52226.54,3781.49,0.1905,17,78.8,0.2857,90.48,6.71,3.41,0.5714,7,0.1384,0.3239,0.6221,5,4,4,13
CUST001049,Silver,2,BOM,71.0,Other,Business,2023-07-25,17.3,17487,2024-11-30,32,16,1333614.36,83350.9,6537.2,0.3125,14,109.2,0.4375,93.75,6.4,4.0,0.2,5,0.1185,0.1673,0.5685,4,3,4,11
CUST001050,Silver,2,JNB,50.0,Other,Premium Economy,2021-01-16,47.5,22660,2024-12-11,21,13,526819.15,40524.55,2487.95,0.1538,11,123.8,0.0769,76.92,6.0,3.2,0.0,1,0.0734,0.3319,0.4325,4,3,3,10
CUST001051,Bronze,1,CDG,51.0,F,Economy,2022-08-22,28.4,4712,2024-09-16,107,7,197882.34,28268.91,1259.58,0.0,6,84.9,0.1429,71.43,6.0,3.26,0.2,5,0.0282,0.0914,0.4877,2,2,1,5
CUST001052,Silver,2,LAX,62.0,M,Economy,2020-11-10,49.7,16858,2024-10-16,77,13,694562.33,53427.87,2571.47,0.3077,12,113.7,0.4615,76.92,7.0,3.52,0.3333,6,0.0793,0.3356,0.5838,3,3,3,9
CUST001053,Gold,3,LAX,56.0,M,Business,2022-08-18,28.5,33210,2024-12-13,19,26,2678527.1,103020.27,6216.66,0.5769,20,77.1,0.1923,80.77,7.3,4.29,0.7,10,0.2218,0.3636,0.7549,4,5,4,13
CUST001054,Bronze,1,FRA,56.0,F,Economy,2021-03-03,46.0,966,2024-10-31,62,10,255592.16,25559.22,1735.31,0.1,10,91.0,0.1,80.0,5.0,3.5,0.0,2,0.0471,0.1782,0.4188,3,2,2,7
CUST001055,Bronze,1,LAX,75.0,M,Economy,2020-11-22,49.3,989,2024-09-11,112,9,458718.83,50968.76,5038.92,0.1111,8,107.0,0.3333,77.78,6.0,3.03,0.0,3,0.0485,0.1955,0.4176,2,2,3,7
CUST001056,Silver,2,DEL,71.0,F,Economy,2021-10-29,38.1,9337,2024-11-19,43,11,515282.73,46843.88,2017.56,0.0909,10,106.7,0.1818,90.91,6.8,3.46,0.6,5,0.0618,0.2649,0.6372,3,3,3,9
CUST001057,Bronze,1,FRA,33.0,Other,Economy,2023-05-26,19.3,2757,2024-10-09,84,10,540103.17,54010.32,4242.6,0.2,8,118.9,0.2,90.0,8.5,4.45,0.5,2,0.057,0.0413,0.7669,2,2,3,7
CUST001058,Silver,2,LAX,44.0,Other,Premium Economy,2020-01-29,59.1,14479,2024-08-15,139,9,425115.62,47235.07,3439.68,0.1111,8,102.0,0.6667,100.0,7.0,3.57,0.6667,3,0.0474,0.3814,0.6715,2,2,2,6
